pmid,line_number,line,entities
39261596,107,"All error bars show +/−SEM, *  < 0.01, **** Given that zinc supplementation reduced tumour cell sensitivity to TNF, we next questioned whether sequestering zinc would contrariwise increase tumour cell TNF sensitivity. ","[{'entity': 'SEM', 'type': 'CellLine', 'start': 23, 'end': 26}]"
39262329,154,"B 2022 5784 5795                 10.1039/D2TB01242A Zwitterionic polymer coated sorafenib-loaded Fe3O4 composite nanoparticles induced ferroptosis for cancer therapy Lin, Jingbo; Zhang, Jiaxin; Wang, Kuang; Guo, Shengdi; Yang, Wuli 30 5784-5795 JMCBDV 2050-7518 Royal Society of Chemistry Ferroptosis, as a form of cell death different from apoptosis, is very promising for the treatment of cancer in nonapoptotic systems.  Since iron is a key component in the induction of ferroptosis in cells, the use of iron-based nanomaterials in treating cancer through ferroptosis is of great significance.  Therefore, in this study, magnetic nanoparticles (MNP) were coated with the zwitterionic polymer poly(2-methacryloyloxyethyl phosphorylcholine) (PMPC), and then loaded with sorafenib (SRF) to obtain drug-loaded composite nanoparticles MNP@PMPC-SRF.  Fe3O4 provided a large no. of ferric/ferrous ions as an iron source, releasing Fe2+ for the regulation of the ferroptosis process and enhancing the effect of the induced cellular ferroptosis on the treatment of colon cancer with SRF.  The zwitterionic polymer PMPC effectively extended the blood circulation time, resulting in an enhanced tumor accumulation of the nanodrug.  MNP@PMPC-SRF exhibited good biocompatibility for in vivo application and showed an excellent tumor inhibitory effect on HCT116 tumor-bearing nude mice.","[{'entity': 'HCT116', 'type': 'CellLine', 'start': 1344, 'end': 1350}]"
39262329,266,"2017 284 291                 10.1021/acs.nanolett.6b04060 Switching Apoptosis to Ferroptosis: Metal-Organic Network for High-Efficiency Anticancer Therapy Zheng, Di-Wei; Lei, Qi; Zhu, Jing-Yi; Fan, Jin-Xuan; Li, Chu-Xin; Li, Cao; Xu, Zushun; Cheng, Si-Xue; Zhang, Xian-Zheng 284-291 NALEFD 1530-6984 Discovering advanced materials for regulating cell death is of great importance in the development of anticancer therapy.  Herein, by harnessing the recently discovered oxidative stress regulation ability of p53 and the Fenton reaction inducing capability of metal-org. network (MON), MON encapsulated with p53 plasmid (MON-p53) was designed to eradicate cancer cells via ferroptosis/apoptosis hybrid pathway.  After confirming the detailed mechanism of MON-p53 in evoking ferroptosis, we further discovered that MON-p53 mediated a ""bystander effect"" to further sensitize cancer cells toward the MON-p53 induced ferroptosis.  A 75-day anticancer expt. indicated that MON-p53 treatment not only suppressed the tumor growth but also prolonged the life-span of tumor bearing mice.  Owing to its ability to promote intracellular oxidative stress, MON-p53 decreased the blood metastasis, lung metastasis, and liver metastasis.  As a consequence, discovering methods to induce cell ferroptosis would provide a new insight in designing anticancer materials.","[{'entity': 'MON', 'type': 'CellLine', 'start': 579, 'end': 582}, {'entity': 'MON', 'type': 'CellLine', 'start': 585, 'end': 588}, {'entity': 'MON', 'type': 'CellLine', 'start': 620, 'end': 623}, {'entity': 'MON', 'type': 'CellLine', 'start': 754, 'end': 757}, {'entity': 'MON', 'type': 'CellLine', 'start': 813, 'end': 816}, {'entity': 'MON', 'type': 'CellLine', 'start': 896, 'end': 899}, {'entity': 'MON', 'type': 'CellLine', 'start': 967, 'end': 970}, {'entity': 'MON', 'type': 'CellLine', 'start': 1143, 'end': 1146}]"
39262329,712,";  Rational design of ROS-responsive nanocarriers for targeted X-ray-induced photodynamic therapy and cascaded chemotherapy of intracranial glioblastoma Nanoscale 14 5054 5067                 10.1039/D2NR00436D Zhang, Beibei; Xue, Rui; Sun, Chunyang 5054-5067 NANOHL 2040-3372 Glioblastoma (GBM) is the most lethal primary intracranial tumor because of its high invasiveness and recurrence.  Therefore, nanocarriers with blood-brain barrier (BBB) penetration and transcranial-controlled drug release and activation are rather attractive options for glioblastoma treatment.  Herein, we designed a multifunctional nanocarrier (T-TKNPVP) that combined targeted X-ray-induced photodynamic therapy (X-PDT) and cascaded reactive oxygen species (ROS)-boosted chemotherapy.  The T-TKNPVP loaded with verteporfin (VP) and paclitaxel (PTX) was self-assembled from an angiopep-2 (Ang) peptide, functionalized Ang-PEG-DSPE and ROS-sensitive PEG-TK-PTX conjugate.  After systemic injection, the T-TKNPVP efficiently crossed the BBB and targeted the GBM cells via receptor-mediated transcytosis.  Upon X-ray irradn., they can generate a certain amt. of ROS, which not only induces X-PDT but also locoregionally activates PTX release and action by cleaving the TK bridged bonds.  As evidenced by 9.4 T MRI and other expts., such nanocarriers offer significant growth inhibition of GBM in situ and prolong the survival times of U87-MG tumor-bearing mice.  Taken together, the designed T-TKNPVP provided an alternative avenue for realizing transcranial X-PDT and X-ray-activated chemotherapy for targeted and locoregional GBM treatment in vivo.","[{'entity': 'TK', 'type': 'CellLine', 'start': 933, 'end': 935}, {'entity': 'TK', 'type': 'CellLine', 'start': 1246, 'end': 1248}]"
39262329,894,"To achieve combined chemotherapy and ferroptosis, a nanocarrier ( -Fc) was constructed by using thioketal (TK)-bridged paclitaxel prodrug (PEG-TK-PTX) and ferrocene (Fc)-conjugated PEG-Fc, where DHA was encapsulated by a hydrophobic–hydrophobic interaction. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 107, 'end': 109}, {'entity': 'TK', 'type': 'CellLine', 'start': 143, 'end': 145}]"
39262329,895,"Upon cellular uptake,  -Fc could facilitate PTX release through TK breakage under an excess H  microenvironment. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 64, 'end': 66}]"
39262329,897,"Moreover, both the chemotherapy-induced reactive oxygen species and the  OH produced from reinforced ferroptosis further stimulated the TK cleavage. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 136, 'end': 138}]"
39262329,914,"(15,16)  Fortunately, traditional chemotherapeutic agents, such as doxorubicin, cisplatin, and paclitaxel (PTX), were found to effectively supply H  for ferroptosis. ","[{'entity': 'Cisplatin', 'type': 'Drug', 'start': 80, 'end': 89}]"
39262329,930,"(38−40)  Moreover, a series of moieties have been developed for specific ROS-responsive breakage, such as thioketal (TK), arylboronic ester, thioether, and diselenide bonds. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 117, 'end': 119}]"
39262329,932,"The PTX was bridged with PEG by ROS-sensitive TK linkage to achieve the control and accelerated payload liberation and function, and the Fc was conjugated with PEG to ensure minimal leakage in the bloodstream. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 46, 'end': 48}]"
39262329,935,"Subsequently, the abundant ROS microenvironment stimulated the breakage of the TK linker to boost PTX release for chemotherapy, along with the  -Fc dissociation for DHA liberation. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 79, 'end': 81}]"
39262329,938,"Although the initial ROS microenvironment was consumed by TK cleavage of  -Fc, it would be supplied continuously in the presence of PTX, DHA, and Fc to further trigger  -Fc dissociation and ROS accumulation. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 58, 'end': 60}]"
39262329,943,"TK linker, PTX-conjugated monomethoxy poly(ethylene glycol) (PEG-TK-PTX,  Figure S1 ), and Fc-conjugated PEG-Fc ( Figure S2 ) were synthesized according to a previous report, respectively. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 0, 'end': 2}, {'entity': 'TK', 'type': 'CellLine', 'start': 65, 'end': 67}]"
39262329,951,"Typically, 10.0 mg of PEG-TK-PTX, 10.0 mg of PEG-Fc, 5.0 mg of PEG-DSPE, and 2.5 mg of DHA (molar ratio, 1.00:1.40:0.56:2.71) were mixed in 3 mL of acetone and then slowly dripped into 10 mL of ddH O under gentle stirring (300 rpm) at 25 °C. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 26, 'end': 28}]"
39262329,954,"According to a comparable procedure, the counterpart nanocarriers without Fc ( ) were fabricated using PEG-TK-PTX, PEG-DSPE, and DHA, and the nanoparticular NP  was prepared using PEG–PTX, PEG-DSPE, and DHA.","[{'entity': 'TK', 'type': 'CellLine', 'start': 107, 'end': 109}]"
39262329,995,"The Fe amount in  NP-Fc was determined by inductively coupled plasma mass spectrometry (ICP–MS) as 1.08%. With the help of PEGylation, the average diameters of NP -Fc remained stable in 10 mM PB over 7 days ( As the PTX was conjugated by the ROS-sensitive TK linker, we next studied the PTX release pattern from  -Fc to confirm whether PTX would be specifically liberated under an intracellular H  microenvironment. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 256, 'end': 258}]"
39262329,998,"Notably, a considerably accelerated PTX release was found in both   (58.00 ± 2.45%) and  -Fc (59.60 ± 1.83%) groups when treated with 10 mM of H , which could be attributed to the ROS-triggered TK breakage, followed by burst PTX release. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 194, 'end': 196}]"
39262329,1000,"To further evaluate the TK cleavage under abundant H  conditions, the 5,5′-dithiobis(2-nitrobenzoic acid) (DTNB) method was chosen because the degradation of TK bonds would yield two thiol terminal moieties. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 24, 'end': 26}, {'entity': 'TK', 'type': 'CellLine', 'start': 158, 'end': 160}]"
39262329,1001,"As displayed in  Figure S4 , the DTNB absorption at 412 nm of both  NP and  NP-Fc gradually increased with the incubation time, illustrating the continual degradation of TK bonds. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 170, 'end': 172}]"
39262329,1002,"Moreover, the peak of PEG and PTX derivatives in gel permeation chromatography ( Figure S5 ) suggested the TK breakage under the H  condition. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 107, 'end': 109}]"
39262329,1007,"Moreover, a sudden burst of encapsulated DHA occurred following TK cleavage and PTX liberation. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 64, 'end': 66}]"
39262329,1047,"No obvious differences were observed among the three nanocarriers regarding their pharmacokinetic profiles, indicating that the TK linkers of  -Fc had no effects on the blood circulation.","[{'entity': 'TK', 'type': 'CellLine', 'start': 128, 'end': 130}]"
39262329,1070,"(53)  However, the efficiency of esterification reactions for PEG-TK-PTX and PEG-Fc remains unclear upon scaling up. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 66, 'end': 68}]"
39262329,1074,"No potential immunogenicity was found for  -Fc in our experiments, indicating the good in vivo biosafety of  -Fc after integrating PEG-TK-PTX and PEG-Fc. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 135, 'end': 137}]"
39262329,1081,"Following preferential navigation to tumor tissues, the TK linker was degraded by excess ROS inside the tumoral cells, and the rapidly released PTX acted as the chemotherapeutic agent. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 56, 'end': 58}]"
39262329,1083,"Moreover, the chemotherapy-upregulated ROS and  OH generated from the Fenton reaction further stimulated the TK breakage, and the “self-catalytic” loop efficiently worked against tumoral cells. ","[{'entity': 'TK', 'type': 'CellLine', 'start': 109, 'end': 111}]"
39262478,74,"Cell culture and chemicals used For the study, we purchased three human breast cancer cell lines, namely, T47D, MCF7, and BT474, from the Cell Bank Culture Library of the Chinese Academy of Sciences. ","[{'entity': 'T47D', 'type': 'CellLine', 'start': 106, 'end': 110}, {'entity': 'MCF7', 'type': 'CellLine', 'start': 112, 'end': 116}, {'entity': 'BT474', 'type': 'CellLine', 'start': 122, 'end': 127}]"
39262478,75,"We obtained MCF10A, human normal breast cells, from the cell bank culture library of the Chinese Academy of Sciences. ","[{'entity': 'MCF10A', 'type': 'CellLine', 'start': 12, 'end': 18}]"
39262478,114,A total of 2×10⁶  stable BT474 cells (two types: LV-shNC control and LV-shTSPAN1) were injected subcutaneously onto the left side of the mice. ,"[{'entity': 'BT474', 'type': 'CellLine', 'start': 25, 'end': 30}]"
39262478,139,"TSPAN1, tetraspanin 1; BRCA, breast cancer; TCGA, The Cancer Genome Atlas; HR, hazard ratio; CI, confidence interval; GAPDH, glyceraldehyde-3-phosphate dehydrogenase; OS, overall survival; RT-qPCR, quantitative reverse transcription polymerase chain reaction. ","[{'entity': 'CI', 'type': 'CellLine', 'start': 93, 'end': 95}]"
39262478,150,The expression of TSPAN1 evaluated through western blotting ( Figure S2A ) and RT-qPCR ( Figure S2B ) in BT474 cancer cell lines with TSPAN1 knockdown. ,"[{'entity': 'BT474', 'type': 'CellLine', 'start': 105, 'end': 110}]"
39262478,152,"Next, we performed the TSPAN1 downregulation experiment in BT474 ( Figure 2B ). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 59, 'end': 64}]"
39262478,153,"After the downregulation of TSPAN1, when compared to the control group, BT474 cells experienced a significant decrease in cell growth (P<0.001,  Figures 2B ) and viability (P<0.001,  Figures 2C ). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 72, 'end': 77}]"
39262478,155,"Further, we evaluated tube formation in umbilical vein endothelial human cells, which were co-cultured with the supernatant of BT474 cells to downregulate TSPAN1. Our results showed that the BT474 cell supernatant inhibited endothelial tube formation by downregulating TSPAN1 (P<0.001,  Figure 2E ). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 127, 'end': 132}, {'entity': 'BT474', 'type': 'CellLine', 'start': 191, 'end': 196}]"
39262478,173,"TSPAN1 and ITGB4 localization within BT474 cells were assessed by fixing cells 24 hours post-transfection, permeabilizing cells, and staining with antibodies specific for TSPAN1 (green) and ITGB4 (red), with DAPI (blue) being used to stain nuclei. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 37, 'end': 42}]"
39262478,176,"Levels of MEK1, pMEK1, ERK1/2 and pERK1/2 in BT474 cells in response to TSPAN1 downregulation assessed using western blotting. ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 45, 'end': 50}]"
39262478,179,"In this study, using the Co-IP assay, we confirmed this mechanism in breast cancer by observing the interaction of TSPAN1 and ITGB4 in BT474 cells ( Figure 3D Immunofluorescence staining of BT474 cells also demonstrated the ability of TSPAN1 (green) and ITGB4 (red) to colocalize each other ( Figure 3E ). ","[{'entity': 'BT474', 'type': 'CellLine', 'start': 135, 'end': 140}, {'entity': 'BT474', 'type': 'CellLine', 'start': 190, 'end': 195}]"
39262478,185,We tested the TSPAN1-overexpressing cell line using the breast cancer cell line T47D with TSPAN1 overexpression. ,"[{'entity': 'T47D', 'type': 'CellLine', 'start': 80, 'end': 84}]"
39262478,189,Transfection of T47D with the TSPAN1-expressed plasmid enhanced the protein expression of TSPAN1 ( Figure 4D ). ,"[{'entity': 'T47D', 'type': 'CellLine', 'start': 16, 'end': 20}]"
39262478,190,"Notably, treatment with TSPAN1 resulted in a significant increase in the expression of pERK1/2 in T47D ( ), and treatment with FR180204 reversed these effects ( ). ","[{'entity': 'T47D', 'type': 'CellLine', 'start': 98, 'end': 102}]"
39265124,4,"Although OS data were not mature, a trend favoring Dato-DXd was observed (HR, 0.84 [95% CI, 0.62 to 1.14]). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 88, 'end': 90}]"
39265124,86,"The median PFS by BICR was 6.9 months (95% CI, 5.7 to 7.4) with Dato-DXd versus 4.9 months (95% CI, 4.2 to 5.5) with ICC. ","[{'entity': 'CI', 'type': 'CellLine', 'start': 43, 'end': 45}, {'entity': 'CI', 'type': 'CellLine', 'start': 96, 'end': 98}]"
39265124,89,"PFS by investigator assessment was consistent with PFS by BICR (HR, 0.64 [95% CI, 0.53 to 0.76]; Appendix  Fig A1 ).","[{'entity': 'CI', 'type': 'CellLine', 'start': 78, 'end': 80}]"
39265124,99,"A trend in interim OS data favoring the Dato-DXd arm was observed (HR, 0.84 [95% CI, 0.62 to 1.14]) although OS data were immature at this analysis (maturity, 23.4%; information fraction, 38.5%). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 81, 'end': 83}]"
39265124,102,"ORR by BICR was improved with Dato-DXd versus ICC (36.4%   22.9%; odds ratio, 1.95 [95% CI, 1.41 to 2.71];  Table 2 ). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 88, 'end': 90}]"
39265124,104,The median duration of response (95% CI) was 6.7 months (5.6 to 9.8) in the Dato-DXd arm compared with 5.7 months (4.9 to 6.8) in the ICC arm. ,"[{'entity': 'CI', 'type': 'CellLine', 'start': 37, 'end': 39}]"
39265124,107,"Variable Confirmed overall response, No. (%) 133 (36.4) 84 (22.9)  Odds ratio (95% CI) ","[{'entity': 'CI', 'type': 'CellLine', 'start': 83, 'end': 85}]"
39265124,108,"1.95 (1.41 to 2.71) Best overall response, No. (%)  Complete response 0  Partial response 131 (35.9)  Stable disease ≥5 weeks 168 (46) 176 (48)  No evidence of disease ≥5 weeks  Progressive disease 58 (15.9) 76 (20.7)  Not evaluable 31 (8.4)   Incomplete postbaseline assessments 28 (7.9)   Stable disease <5 weeks 0⁲ (0.5)   Death Disease control rate at 12 weeks, % 234 (63.8) Median duration of response, months (95% CI) ","[{'entity': 'CI', 'type': 'CellLine', 'start': 420, 'end': 422}]"
39265124,258,"TFST  Events, No. (%) 219 (60) 283 (77.1)  TFST, months, median (95% CI) ","[{'entity': 'CI', 'type': 'CellLine', 'start': 69, 'end': 71}]"
39265124,259,8.2 (7.4 to 8.9) 5 (4.6 to 5.7)  HR (95% CI) ,"[{'entity': 'CI', 'type': 'CellLine', 'start': 41, 'end': 43}]"
39265124,260,"0.53 (0.45 to 0.64) TSST 126 (34.5) 144 (39.2)  TSST, months, median (95% CI) ","[{'entity': 'CI', 'type': 'CellLine', 'start': 74, 'end': 76}]"
39265124,262,"11.5 (10.3 to 13.1) 0.75 (0.59 to 0.96) PFS2 117 (32.1) 121 (33)  PFS2, months, median (95% CI) ","[{'entity': 'CI', 'type': 'CellLine', 'start': 92, 'end': 94}]"
39265124,279,"Ann Oncol  32:1475-1495, 2021 Crossref Google Scholar 2. Burstein HJ, Somerfield MR, Barton DL, et al: Endocrine treatment and targeted therapy for hormone receptor-positive, human epidermal growth factor receptor 2-negative metastatic breast cancer: ASCO guideline update. ","[{'entity': 'DL', 'type': 'CellLine', 'start': 92, 'end': 94}]"
39265124,286,"Nat Rev Clin Oncol  19:681-697, 2022 9. Daiichi Sankyo:  ®  for Injection, for Intravenous Use. ","[{'entity': '697', 'type': 'CellLine', 'start': 27, 'end': 30}]"
39265124,367,"A trend in interim OS data favoring the Dato-DXd arm was observed (HR, 0.84 [95% CI, 0.62 to 1.14]) although OS data were immature at this analysis (maturity, 23.4%; information fraction, 38.5%). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 81, 'end': 83}]"
39265124,461,"A trend in interim OS data favoring the Dato-DXd arm was observed (HR, 0.84 [95% CI, 0.62 to 1.14]) although OS data were immature at this analysis (maturity, 23.4%; information fraction, 38.5%). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 81, 'end': 83}]"
39265124,556,"A trend in interim OS data favoring the Dato-DXd arm was observed (HR, 0.84 [95% CI, 0.62 to 1.14]) although OS data were immature at this analysis (maturity, 23.4%; information fraction, 38.5%). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 81, 'end': 83}]"
39265124,647,"A trend in interim OS data favoring the Dato-DXd arm was observed (HR, 0.84 [95% CI, 0.62 to 1.14]) although OS data were immature at this analysis (maturity, 23.4%; information fraction, 38.5%). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 81, 'end': 83}]"
39265124,706,"A trend in interim OS data favoring the Dato-DXd arm was observed (HR, 0.84 [95% CI, 0.62 to 1.14]) although OS data were immature at this analysis (maturity, 23.4%; information fraction, 38.5%). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 81, 'end': 83}]"
39265124,810,"A trend in interim OS data favoring the Dato-DXd arm was observed (HR, 0.84 [95% CI, 0.62 to 1.14]) although OS data were immature at this analysis (maturity, 23.4%; information fraction, 38.5%). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 81, 'end': 83}]"
39265124,828,"A trend in interim OS data favoring the Dato-DXd arm was observed (HR, 0.84 [95% CI, 0.62 to 1.14]) although OS data were immature at this analysis (maturity, 23.4%; information fraction, 38.5%). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 81, 'end': 83}]"
39265124,834,"A trend in interim OS data favoring the Dato-DXd arm was observed (HR, 0.84 [95% CI, 0.62 to 1.14]) although OS data were immature at this analysis (maturity, 23.4%; information fraction, 38.5%). ","[{'entity': 'CI', 'type': 'CellLine', 'start': 81, 'end': 83}]"
39266895,19,"Additionally, Amale  . indicated that AuNP-loaded niosomal formulations show promise as a targeted system to improve anti-tumor activity against A2780 cancer cells. ","[{'entity': 'A2780', 'type': 'CellLine', 'start': 145, 'end': 150}]"
39266895,88,"The synergistic, additive, or antagonistic effects of the AuNPs and miRNA combination were evaluated by calculating the combination index (CI) using the CompuSyn software, as described by Chou and Talalay's method. ","[{'entity': 'CI', 'type': 'CellLine', 'start': 139, 'end': 141}]"
39266895,89,"Specifically, the CI was derived using the formula: $$\text{CI }=\;(\text{a}/\text{A})\;+\;(\text{b}/\text{B})$$ where: a = the concentration of AuNPs at the IC25 (25% inhibitory concentration) in the presence of miRNA at concentration b. ","[{'entity': 'CI', 'type': 'CellLine', 'start': 18, 'end': 20}, {'entity': 'CI', 'type': 'CellLine', 'start': 60, 'end': 62}]"
39266895,90,A = the concentration of AuNPs alone required to achieve the IC25. b = the concentration of miRNA alone that produces the IC25. B = the concentration of miRNA alone required to achieve the IC25. The interpretation of the CI value is as follows: CI < 1 indicates a synergistic interaction between the AuNPs and miRNA. ,"[{'entity': 'CI', 'type': 'CellLine', 'start': 221, 'end': 223}, {'entity': 'CI', 'type': 'CellLine', 'start': 245, 'end': 247}]"
39266895,91,CI = 1 indicates an additive interaction. ,"[{'entity': 'CI', 'type': 'CellLine', 'start': 0, 'end': 2}]"
39266895,92,CI > 1 indicates an antagonistic interaction. ,"[{'entity': 'CI', 'type': 'CellLine', 'start': 0, 'end': 2}]"
39266895,93,Apoptosis Assay  cells per well was seeded in 6-well plates and incubated for 24 h. ,"[{'entity': '24 h', 'type': 'Incubation Time (hour)', 'start': 78, 'end': 82}, {'entity': 'incubated for 24 h', 'type': 'Incubation Time (hour)', 'start': 64, 'end': 82}]"
39266895,302,"7 ) C-PEG-Nio, ( ) C-PEG-Nio/miRNA (1:1), ( ) C-PEG-Nio-AuNPs/miRNA (1:1), ( ) C-PEG-Nio/miRNA(5:1) and ( ) C-PEG-Nio AuNPs/miRNA (5:1) for 48 h is presented in the flowcytometry diagram; apoptosis rate shown in the statistical chart ( F ). ","[{'entity': '48 h', 'type': 'Incubation Time (hour)', 'start': 140, 'end': 144}]"
39267061,40,"Fetal bovine serum (FBS) was purchased from GIBCO LLC. (Grand Island, NY, USA). ","[{'entity': 'NY', 'type': 'CellLine', 'start': 70, 'end': 72}]"
39267061,46,"Cell line and animals The 4T1, A2780 and bEND.3 cells were obtained from the Department of Pathology at the Institute of Medicinal Biotechnology at Peking Union Medical College (PUMC). ","[{'entity': 'A2780', 'type': 'CellLine', 'start': 31, 'end': 36}]"
39267061,104,"The active targeting efficacy of FA-based imaging towards 4T1, A2780, bEND.3 cells were confirmed with CLSM analysis. ","[{'entity': 'A2780', 'type': 'CellLine', 'start': 63, 'end': 68}]"
39267061,105,"4T1, A2780, bEND.3 cells were seeded onto coverslips in a 12-well plate at a density of 10 × 10⁴  cells per well and incubated at 37 °C to allow cell attachment. ","[{'entity': 'A2780', 'type': 'CellLine', 'start': 5, 'end': 10}]"
39267061,119,"The cells were then treated with different concentrations of Blank LPs or PEI-FA@Blank LPs for 24 and 48 h, followed by treatment with 200 μL of a serum-free medium containing 10% CCK-8 for 3 h at 37 °C. ","[{'entity': '48 h', 'type': 'Incubation Time (hour)', 'start': 102, 'end': 106}, {'entity': '3 h', 'type': 'Incubation Time (hour)', 'start': 190, 'end': 193}, {'entity': '48 h', 'type': 'Drug treatment duration (hour/day)', 'start': 102, 'end': 106}, {'entity': '3 h', 'type': 'Drug treatment duration (hour/day)', 'start': 190, 'end': 193}]"
39267061,215,So we selected ovarian cancer cell line A2780 with high expression of FA receptor and mouse brain microvascular endothelial cell line bEND.3 with relatively low expression of FA receptor to investigate the uptake of FA-modified liposomes. ,"[{'entity': 'A2780', 'type': 'CellLine', 'start': 40, 'end': 45}]"
39267061,217,"In A2780 cells and 4T1 cell lines, liposome uptake and fluorescence intensity were significantly increased in the group without FA incubation compared with that in the group with FA incubation in advance, indicating that FA modified liposomes could bind specifically to tumor cells with high expression of FA receptor.","[{'entity': 'A2780', 'type': 'CellLine', 'start': 3, 'end': 8}]"
39267061,220,"3 ) Observation of 4T1 cells after treatment with PEI-FA@IR@TPZ/BMS LPs under irradiation within 30 min (Scale bar: 100 μm). ( ) Cellular uptake and ( ) the mean fluorescence intensity analysis of PEI-FA@IR@TPZ/BMS LPs incubated with 4T1 cells by flow cytometrywithin 30 min. ( ) Cellular uptake behavior of free Cou-6, Cou-6 LPs, PEI@Cou-6 LPs and PEI-FA@Cou-6 LPs incubated with 4T1 cells by CLSM imaging. (Scale bar: 100 μm) ( ) Cellular uptake behavior of PEI-FA@Cou-6 LPs (FA+) and PEI-FA@Cou-6 LPs (FA-) incubated with 4T1, A2780, bEND.3 cells by CLSM imaging. ( ) the mean fluorescence intensity analysis of free Cou-6, Cou-6 LPs, PEI@Cou-6 LPs and PEI-FA@Cou-6 LPs incubated with 4T1 cells by flow cytometry. ( H ) Quantification analysis of PEI-FA@Cou-6 LPs (FA+) and PEI-FA@Cou-6 LPs (FA-) incubated with 4T1 cells by flow cytometry. (Scale bar: 100 μm) ","[{'entity': 'A2780', 'type': 'CellLine', 'start': 530, 'end': 535}]"
39267061,239,The apoptosis ratio of irradiated cells was significantly higher than that of unirradiated cells after 48 h of culture. ,"[{'entity': '48 h', 'type': 'Incubation Time (hour)', 'start': 103, 'end': 107}]"
39267061,258,Cell apoptosis assay on 4T1 cells in vitro. ( .  ) The flow cytometry results of 4T1 cells apoptosis and the percentage of early and late apoptosis after the 48 h treatment and near-infrared laser irradiation with different treatments. ( ) Live/dead examination of 4T1 cells subjected to different treatments was conducted using Calcein-AM/PI double staining and observing by inverted fluorescence microscope (Scale bar: 100 μm). ,"[{'entity': '48 h', 'type': 'Incubation Time (hour)', 'start': 158, 'end': 162}]"
39267061,425,"2015;484:207–17. Borst J, Ahrends T, Bąbała N, Melief CJM, Kastenmüller. ","[{'entity': 'CJM', 'type': 'CellLine', 'start': 54, 'end': 57}]"
39267061,476,"Fetal bovine serum (FBS) was purchased from GIBCO LLC. (Grand Island, NY, USA). ","[{'entity': 'NY', 'type': 'CellLine', 'start': 70, 'end': 72}]"
39267061,491,"The active targeting efficacy of FA-based imaging towards 4T1, A2780, bEND.3 cells were confirmed with CLSM analysis. ","[{'entity': 'A2780', 'type': 'CellLine', 'start': 63, 'end': 68}]"
39267061,492,"4T1, A2780, bEND.3 cells were seeded onto coverslips in a 12-well plate at a density of 10 × 10⁴","[{'entity': 'A2780', 'type': 'CellLine', 'start': 5, 'end': 10}]"
39267061,512,"Fetal bovine serum (FBS) was purchased from GIBCO LLC. (Grand Island, NY, USA). ","[{'entity': 'NY', 'type': 'CellLine', 'start': 70, 'end': 72}]"
39267061,527,"The active targeting efficacy of FA-based imaging towards 4T1, A2780, bEND.3 cells were confirmed with CLSM analysis. ","[{'entity': 'A2780', 'type': 'CellLine', 'start': 63, 'end': 68}]"
39267061,528,"4T1, A2780, bEND.3 cells were seeded onto coverslips in a 12-well plate at a density of 10 × 10⁴","[{'entity': 'A2780', 'type': 'CellLine', 'start': 5, 'end': 10}]"
39267061,548,"Fetal bovine serum (FBS) was purchased from GIBCO LLC. (Grand Island, NY, USA). ","[{'entity': 'NY', 'type': 'CellLine', 'start': 70, 'end': 72}]"
39267061,563,"The active targeting efficacy of FA-based imaging towards 4T1, A2780, bEND.3 cells were confirmed with CLSM analysis. ","[{'entity': 'A2780', 'type': 'CellLine', 'start': 63, 'end': 68}]"
39267061,564,"4T1, A2780, bEND.3 cells were seeded onto coverslips in a 12-well plate at a density of 10 × 10⁴","[{'entity': 'A2780', 'type': 'CellLine', 'start': 5, 'end': 10}]"
